Exp,Wks,BlueCol,Ind,South,SMSA,Married,Sex,Union,Ed,Black,LWage
25,50,yes,1,no,yes,yes,male,no,14,no,6.77992
26,47,yes,1,no,yes,yes,male,no,14,no,6.90575
27,48,yes,1,no,yes,yes,male,no,14,no,6.98472
28,47,yes,1,no,yes,yes,male,no,14,no,7.08841
29,46,yes,1,no,yes,yes,male,yes,14,no,6.86171
30,48,yes,1,no,yes,yes,male,yes,14,no,6.97635
31,49,yes,1,no,yes,yes,male,yes,14,no,6.98101
7,50,yes,0,yes,no,yes,male,no,13,no,5.59842
8,46,yes,0,yes,no,yes,male,no,13,no,5.59842
9,50,yes,0,yes,no,yes,male,no,13,no,5.7462
10,49,yes,0,yes,no,yes,male,no,13,no,5.96615
11,50,yes,0,yes,no,yes,male,no,13,no,6.1203
12,48,yes,0,yes,no,yes,male,no,13,no,6.21461
13,48,yes,0,yes,no,yes,male,no,13,no,6.34564
14,49,no,1,yes,no,yes,male,no,11,no,5.93225
15,50,no,1,yes,no,yes,male,no,11,no,5.97126
16,50,no,1,yes,no,yes,male,no,11,no,6.11368
17,51,yes,1,yes,no,yes,male,no,11,no,6.25767
18,51,yes,0,yes,no,yes,male,no,11,no,6.36303
19,51,yes,0,yes,no,yes,male,no,11,no,6.40523
20,51,yes,0,yes,no,yes,male,no,11,no,6.47697
3,49,yes,0,no,yes,no,male,yes,12,yes,5.78383
4,50,yes,0,no,yes,no,male,yes,12,yes,5.99146
5,52,yes,0,no,yes,no,male,yes,12,yes,5.89715
6,51,yes,0,no,yes,no,male,yes,12,yes,5.83188
7,49,yes,0,no,yes,no,male,yes,12,yes,6.05209
8,51,yes,0,no,yes,no,male,yes,12,yes,6.2634
9,49,yes,0,no,yes,no,male,yes,12,yes,6.43455
26,46,yes,1,no,yes,yes,male,yes,12,no,6.37502
27,49,yes,1,no,yes,yes,male,yes,12,no,6.56948
28,50,yes,1,no,yes,yes,male,yes,12,no,6.53669
29,50,yes,0,no,yes,yes,male,yes,12,no,6.64249
30,21,yes,0,no,yes,yes,male,no,12,no,6.22654
31,50,yes,0,no,yes,yes,male,no,12,no,6.37502
32,52,yes,1,no,yes,yes,male,yes,12,no,6.89366
17,51,no,0,no,no,no,male,yes,16,no,6.62007
18,52,no,0,no,no,no,male,no,16,no,6.80239
19,50,no,0,no,no,no,male,no,16,no,6.85646
20,49,no,0,no,no,no,male,no,16,no,6.98008
21,50,no,0,no,no,no,male,no,16,no,7.04316
22,50,no,0,no,no,no,male,no,16,no,6.86693
23,50,no,0,no,no,no,male,no,16,no,7.18917
2,51,yes,1,no,no,yes,male,no,9,no,5.76832
3,49,yes,1,no,no,yes,male,no,9,no,5.82895
4,52,yes,1,no,no,yes,male,yes,9,no,5.76832
5,49,yes,1,no,no,yes,male,yes,9,no,6.59851
6,49,yes,1,no,no,yes,male,yes,9,no,6.6796
7,35,yes,1,no,no,yes,male,yes,9,no,7.09008
8,44,yes,1,no,no,yes,male,yes,9,no,6.85751
3,39,yes,1,yes,no,yes,male,yes,10,no,6.18208
4,48,yes,1,yes,no,yes,male,yes,10,no,6.2634
5,50,yes,1,yes,no,yes,male,yes,10,no,6.39359
6,49,yes,1,yes,no,yes,male,yes,10,no,6.44095
7,50,yes,1,yes,no,yes,male,yes,10,no,6.51471
8,49,yes,1,yes,no,yes,male,yes,10,no,6.66441
9,47,yes,1,yes,no,yes,male,yes,10,no,6.75344
5,45,no,0,yes,no,yes,male,no,16,no,6.21461
6,45,no,0,yes,no,yes,male,no,16,no,6.39693
7,49,no,0,yes,no,yes,male,no,16,no,6.39693
8,49,no,0,yes,no,yes,male,no,16,no,6.56526
9,49,no,0,yes,no,yes,male,no,16,no,6.70073
10,51,no,0,yes,no,yes,male,no,16,no,6.52209
11,50,no,0,yes,no,yes,male,no,16,no,6.55678
11,49,no,0,yes,yes,yes,male,yes,12,yes,6.24611
12,49,no,0,yes,yes,yes,male,yes,12,yes,6.3315
13,49,no,0,yes,yes,no,male,yes,12,yes,6.40853
14,49,no,0,yes,yes,no,male,yes,12,yes,6.48158
15,43,no,0,yes,yes,no,male,yes,12,yes,6.55962
16,46,no,0,yes,yes,no,male,yes,12,yes,6.67834
17,44,no,0,yes,yes,no,male,yes,12,yes,6.82437
1,35,yes,1,no,yes,no,male,no,14,no,5.70378
2,49,yes,1,no,yes,no,male,no,14,no,5.92693
3,47,yes,1,no,yes,no,male,no,14,no,6.10925
4,48,no,1,no,yes,no,male,no,14,no,6.04025
5,52,no,1,no,yes,no,male,no,14,no,6.35957
6,49,no,1,no,yes,no,male,no,14,no,6.50429
7,49,no,1,no,yes,no,male,no,14,no,6.57786
5,50,no,0,no,yes,yes,male,no,16,yes,6.23441
6,50,no,0,no,yes,yes,male,no,16,yes,6.39693
7,50,no,0,no,yes,yes,male,no,16,yes,6.50728
8,50,no,0,no,yes,yes,male,no,16,yes,6.65286
9,49,no,0,no,yes,yes,male,no,16,yes,6.74524
10,49,no,0,no,yes,yes,male,no,16,yes,7.1309
11,50,no,0,no,yes,yes,male,no,16,yes,7.24423
4,40,no,0,yes,no,yes,male,no,17,no,6.09807
5,32,no,0,yes,no,yes,male,no,17,no,6.2691
6,37,no,0,yes,no,yes,male,no,17,no,6.34036
7,35,no,0,yes,no,yes,male,no,17,no,6.48768
8,37,no,0,yes,no,yes,male,no,17,no,6.57786
9,35,no,0,yes,no,yes,male,no,17,no,6.62007
10,37,no,0,yes,no,yes,male,no,17,no,6.85646
33,44,no,0,no,yes,yes,male,no,12,no,6.90575
34,47,no,0,no,yes,yes,male,no,12,no,6.90575
35,47,no,0,no,yes,yes,male,no,12,no,7.06048
36,47,no,0,no,yes,yes,male,yes,12,no,7.09589
37,45,no,0,no,yes,yes,male,yes,12,no,6.93342
38,47,no,0,no,yes,yes,male,no,12,no,7.46737
39,50,no,0,no,yes,yes,male,no,12,no,7.37776
8,50,no,1,no,yes,yes,male,no,17,no,6.90575
9,48,no,1,no,yes,yes,male,no,17,no,6.90575
10,47,no,1,no,yes,yes,male,no,17,no,7.1293
11,44,no,1,no,yes,yes,male,no,17,no,7.17012
12,46,no,1,no,yes,yes,male,no,17,no,7.27031
13,47,no,1,no,yes,yes,male,no,17,no,7.45991
14,46,no,1,no,yes,yes,male,no,17,no,7.45703
2,49,no,0,no,yes,yes,male,no,16,no,6.57647
3,49,no,0,no,yes,yes,male,no,16,no,6.77422
4,50,no,0,no,yes,yes,male,no,16,no,6.88244
5,49,no,0,no,yes,yes,male,no,16,no,7.09008
6,48,no,0,no,yes,yes,male,no,16,no,7.20786
7,48,no,0,no,yes,yes,male,no,16,no,7.49554
8,46,no,0,no,yes,yes,male,no,16,no,7.6009
5,29,yes,0,yes,no,yes,male,no,12,no,5.73657
6,49,yes,0,yes,no,yes,male,no,12,no,5.96615
7,51,yes,0,yes,no,yes,male,no,12,no,6.07535
8,49,yes,0,yes,no,yes,male,no,12,no,6.15698
9,50,yes,0,yes,no,yes,male,no,12,no,6.2634
10,46,yes,0,yes,no,yes,male,no,12,no,6.34739
11,49,yes,0,yes,no,yes,male,no,12,no,6.44572
32,50,no,0,no,no,yes,male,no,13,no,6.29157
33,50,no,0,no,no,yes,male,no,13,no,6.39526
34,48,no,0,no,no,yes,male,no,13,no,6.39693
35,48,no,0,no,no,yes,male,no,13,no,6.39693
36,49,no,0,no,no,yes,male,no,13,no,6.49072
37,48,no,0,no,no,yes,male,no,13,no,6.5903
38,49,no,0,no,no,yes,male,no,13,no,6.6174
5,51,no,1,yes,no,yes,male,no,12,no,5.8861
6,48,no,1,yes,no,yes,male,no,12,no,5.98394
7,51,yes,1,yes,no,yes,male,no,12,no,5.98394
8,51,yes,1,yes,no,yes,male,no,12,no,6.19848
9,51,yes,1,yes,no,yes,male,no,12,no,5.78996
10,50,yes,1,yes,no,yes,male,no,12,no,6.01127
11,51,yes,1,yes,no,yes,male,no,12,no,6.11147
9,51,yes,0,yes,no,yes,male,no,12,no,5.57973
10,50,yes,0,yes,no,yes,male,no,12,no,5.66988
11,51,yes,0,yes,no,yes,male,no,12,no,5.70378
12,50,yes,0,yes,no,yes,male,no,12,no,5.82895
13,49,yes,0,yes,no,yes,male,no,12,no,5.99146
14,51,yes,0,yes,no,yes,male,no,12,no,6.07535
15,50,yes,0,yes,no,yes,male,no,12,no,6.14204
7,51,no,0,no,yes,no,male,no,17,no,6.69456
8,51,no,0,no,yes,no,male,no,17,no,6.72743
9,49,no,0,no,yes,no,male,no,17,no,6.8533
10,50,no,0,no,yes,no,male,no,17,no,6.89669
11,50,no,0,no,yes,yes,male,no,17,no,7.1309
12,51,no,0,no,yes,yes,male,no,17,no,6.96508
13,49,no,0,no,yes,yes,male,no,17,no,7.15462
7,48,no,0,no,yes,yes,male,no,16,no,6.03787
8,50,no,0,no,yes,yes,male,no,16,no,6.55108
9,50,no,0,no,yes,yes,male,no,16,no,6.65673
10,50,no,0,no,yes,yes,male,no,16,no,6.85646
11,50,no,0,no,yes,yes,male,no,16,no,7.09008
12,49,no,0,yes,yes,yes,male,no,16,no,6.74406
13,49,no,0,yes,yes,yes,male,no,16,no,6.99485
10,48,no,1,no,yes,yes,male,no,16,no,6.62007
11,51,no,1,no,yes,yes,male,no,16,no,6.77422
12,50,no,1,no,yes,yes,male,no,16,no,6.77422
13,47,no,1,no,yes,yes,male,no,16,no,6.90776
14,51,no,1,no,yes,yes,male,no,16,no,7.01481
15,50,no,1,no,yes,yes,male,no,16,no,7.06219
16,51,no,1,no,yes,yes,male,no,16,no,7.15851
3,50,no,0,no,yes,yes,male,no,17,no,6.34564
4,49,no,0,no,yes,yes,male,no,17,no,6.44413
5,50,no,0,no,yes,yes,male,no,17,no,6.62007
6,49,no,0,no,yes,yes,male,no,17,no,6.95655
7,48,no,0,no,yes,yes,male,no,17,no,7.31122
8,50,no,0,no,yes,yes,male,no,17,no,7.38833
9,48,no,0,no,yes,yes,male,no,17,no,7.6009
25,47,no,1,no,yes,yes,male,no,16,no,6.90575
26,47,no,1,no,yes,yes,male,no,16,no,6.90575
27,47,no,1,no,yes,yes,male,no,16,no,7.55799
28,46,no,1,no,yes,yes,male,no,16,no,7.6009
29,45,no,1,no,yes,yes,male,no,16,no,7.6009
30,45,no,1,no,yes,yes,male,no,16,no,7.6009
31,45,no,1,no,yes,yes,male,no,16,no,7.80588
8,50,no,0,no,yes,yes,male,yes,14,no,6.55536
9,50,no,0,no,yes,yes,male,yes,14,no,6.55108
10,50,no,0,no,yes,yes,male,yes,14,no,6.63332
11,49,no,0,no,yes,yes,male,yes,14,no,6.59715
12,48,no,0,no,yes,yes,male,yes,14,no,6.82437
13,48,no,0,no,yes,yes,male,yes,14,no,6.90776
14,49,no,0,no,yes,yes,male,yes,14,no,7.09008
17,46,no,0,yes,yes,yes,male,no,13,no,6.53959
18,47,no,0,yes,yes,yes,male,no,13,no,6.53669
19,46,no,0,yes,yes,yes,male,no,13,no,6.69084
20,45,no,0,yes,yes,yes,male,no,13,no,6.84375
21,47,no,0,yes,yes,yes,male,no,13,no,6.88244
22,49,no,0,yes,yes,yes,male,no,13,no,7.04752
23,46,no,0,yes,yes,yes,male,no,13,no,7.06048
5,51,no,0,no,yes,yes,male,no,17,no,6.65929
6,52,no,0,no,yes,yes,male,no,17,no,6.69084
7,51,no,0,no,yes,yes,male,no,17,no,6.77422
8,51,no,0,no,yes,yes,male,no,17,no,6.68461
9,50,no,0,no,yes,yes,male,no,17,no,6.90776
10,51,no,0,no,yes,yes,male,no,17,no,6.94986
11,51,no,0,no,yes,yes,male,no,17,no,7.17012
4,49,yes,0,yes,no,yes,male,yes,14,no,6.55393
5,49,yes,0,yes,no,yes,male,yes,14,no,6.68461
6,49,yes,0,yes,no,yes,male,yes,14,no,7.1107
7,49,yes,0,yes,no,yes,male,no,14,no,7.17396
8,49,yes,0,yes,no,yes,male,yes,14,no,7.01481
9,49,yes,0,yes,no,yes,male,no,14,no,6.92264
10,49,no,0,yes,no,yes,male,yes,14,no,7.19519
39,47,no,1,no,yes,yes,male,no,12,no,6.8977
40,47,no,1,no,yes,yes,male,no,12,no,6.90575
41,46,no,1,no,yes,yes,male,no,12,no,7.1309
42,44,no,1,no,yes,yes,male,no,12,no,7.20786
43,44,no,1,no,yes,yes,male,no,12,no,7.31322
44,41,no,1,no,yes,yes,male,no,12,no,7.09008
45,46,yes,1,no,yes,yes,male,no,12,no,7.32647
11,49,yes,0,no,yes,yes,male,yes,12,no,6.63988
12,49,yes,0,no,yes,yes,male,yes,12,no,6.72143
13,41,yes,1,no,yes,yes,male,no,12,no,6.78897
14,47,yes,0,no,yes,yes,male,yes,12,no,6.9256
15,28,yes,0,no,yes,yes,male,yes,12,no,6.95655
16,46,yes,0,no,yes,yes,male,yes,12,no,7.00307
17,48,yes,0,no,yes,yes,male,yes,12,no,7.09257
7,49,yes,0,no,yes,yes,male,yes,12,no,6.56667
8,50,yes,0,no,yes,yes,male,yes,12,no,6.77422
9,47,yes,0,no,yes,yes,male,yes,12,no,6.7334
10,43,yes,0,no,yes,yes,male,yes,12,no,6.78333
11,47,yes,0,no,yes,yes,male,yes,12,no,6.77878
12,48,yes,0,no,yes,yes,male,yes,12,no,6.98472
13,48,yes,0,no,yes,yes,male,yes,12,no,7.02997
8,47,no,0,no,yes,yes,male,no,16,yes,6.85646
9,49,no,0,no,yes,yes,male,no,16,yes,6.74524
10,49,no,0,no,yes,yes,male,no,16,yes,6.85646
11,49,no,0,no,yes,yes,male,no,16,yes,6.90776
12,49,no,0,no,yes,yes,male,no,16,yes,7.1309
13,47,no,0,no,yes,yes,male,no,16,yes,6.68461
14,46,no,0,no,yes,yes,male,no,16,yes,6.72503
6,50,yes,0,no,yes,no,male,no,12,no,5.70378
7,50,yes,0,no,yes,no,male,no,12,no,5.99146
8,51,yes,0,no,yes,yes,male,no,12,no,5.99146
9,50,yes,0,no,yes,yes,male,no,12,no,5.99146
10,51,yes,0,no,yes,yes,male,no,12,no,5.99146
11,51,yes,0,no,yes,yes,male,no,12,no,6.39693
12,51,yes,0,no,yes,yes,male,no,12,no,6.02102
8,48,yes,0,no,yes,yes,male,yes,14,no,6.81124
9,50,yes,0,no,yes,yes,male,yes,14,no,6.74993
10,47,yes,0,no,yes,yes,male,yes,14,no,6.80239
11,49,yes,0,no,yes,yes,male,yes,14,no,6.88551
12,48,yes,0,no,yes,yes,male,yes,14,no,6.98379
13,47,yes,0,no,yes,yes,male,yes,14,no,7.08171
14,47,yes,0,no,yes,yes,male,yes,14,no,7.18159
3,39,no,0,no,yes,no,female,yes,16,no,6.04025
4,35,no,0,no,yes,no,female,yes,16,no,5.8693
5,37,no,0,no,yes,no,female,yes,16,no,6.21461
6,38,no,0,no,yes,no,female,yes,16,no,6.43775
7,39,no,0,no,yes,no,female,yes,16,no,6.1717
8,39,no,0,no,yes,no,female,yes,16,no,6.55108
9,37,no,0,no,yes,no,female,yes,16,no,6.55108
6,38,no,0,no,no,yes,male,yes,17,no,6.35437
7,37,no,0,no,no,yes,male,yes,17,no,6.52209
8,39,no,0,no,no,yes,male,yes,17,no,6.52649
9,35,no,0,no,no,yes,male,yes,17,no,6.67203
10,36,no,0,no,no,yes,male,yes,17,no,6.62007
11,39,no,1,no,no,yes,male,no,17,no,6.80239
12,49,no,0,no,no,yes,male,yes,17,no,6.76849
1,51,no,0,no,no,no,female,no,16,no,5.9135
2,40,no,0,no,no,no,female,no,16,no,5.8861
3,39,no,0,no,no,no,female,no,16,no,5.99146
4,39,no,0,yes,yes,no,female,no,16,no,6.2634
5,39,no,0,yes,yes,no,female,no,16,no,6.35437
6,39,no,0,yes,no,no,female,no,16,no,6.55108
7,40,no,0,yes,no,no,female,no,16,no,6.52209
13,48,no,0,no,yes,no,female,yes,14,no,5.82305
14,48,no,0,no,yes,no,female,no,14,no,5.89715
15,49,no,0,no,yes,no,female,yes,14,no,5.96358
16,47,yes,0,no,yes,no,female,yes,14,no,6.02828
17,49,no,0,no,yes,no,female,yes,14,no,6.10702
18,46,no,0,no,yes,no,female,yes,14,no,6.32972
19,38,no,0,no,yes,no,female,no,14,no,6.22654
27,47,no,1,no,yes,yes,male,no,15,no,6.90575
28,47,no,1,no,yes,yes,male,no,15,no,6.90575
29,48,no,1,no,yes,yes,male,no,15,no,7.31322
30,47,no,1,no,yes,yes,male,no,15,no,7.34601
31,47,no,1,no,yes,yes,male,no,15,no,7.40853
32,48,no,1,no,yes,yes,male,no,15,no,7.52294
33,47,no,1,no,yes,yes,male,no,15,no,7.48324
3,50,no,1,no,yes,yes,male,no,16,no,6.59715
4,49,no,1,no,yes,yes,male,no,16,no,6.89264
5,49,no,1,no,yes,yes,male,no,16,no,6.98749
6,49,no,1,no,yes,yes,male,no,16,no,6.98286
7,49,no,1,no,yes,yes,male,no,16,no,7.30317
8,47,no,1,no,yes,yes,male,no,16,no,7.39388
9,46,no,1,no,yes,yes,male,no,16,no,7.30317
16,50,yes,1,no,no,yes,male,no,12,no,6.35957
17,51,yes,1,no,no,yes,male,no,12,no,6.42811
18,48,yes,1,no,no,yes,male,no,12,no,6.45677
19,47,yes,1,no,no,yes,male,no,12,no,6.58341
20,49,yes,1,no,no,yes,male,no,12,no,6.54391
21,51,yes,1,no,no,yes,male,yes,12,no,6.89568
22,50,yes,1,no,no,yes,male,yes,12,no,6.94409
14,49,no,0,yes,yes,no,female,no,12,no,5.8999
15,48,no,0,yes,yes,no,female,no,12,no,6.19236
16,49,no,0,yes,yes,no,female,no,12,no,6.03309
17,49,no,0,yes,yes,no,female,no,12,no,6.34388
18,49,no,0,yes,yes,no,female,no,12,no,6.41017
19,49,no,0,yes,yes,no,female,no,12,no,6.39526
20,48,no,0,yes,yes,no,female,no,12,no,6.46303
35,48,no,1,yes,yes,yes,male,no,16,no,6.31897
36,48,no,1,yes,yes,yes,male,no,16,no,6.38182
37,47,no,1,yes,yes,yes,male,no,16,no,6.44889
38,48,no,1,yes,yes,yes,male,no,16,no,6.51323
39,47,no,1,yes,yes,yes,male,no,16,no,6.56948
40,48,no,0,yes,yes,yes,male,no,16,no,6.65801
41,44,no,1,yes,yes,yes,male,no,16,no,6.76388
31,50,yes,0,no,no,yes,male,yes,12,no,6.30992
32,50,yes,0,no,no,yes,male,no,12,no,6.30992
33,50,yes,0,no,no,yes,male,no,12,no,6.39693
34,42,yes,0,no,no,yes,male,yes,12,no,6.39693
35,24,yes,0,no,no,yes,male,no,12,no,6.39693
36,49,yes,0,no,no,yes,male,no,12,no,6.47697
37,49,no,0,no,no,yes,male,no,12,no,6.68461
7,45,yes,0,yes,yes,yes,male,no,12,no,6.10925
8,50,yes,0,yes,yes,yes,male,no,12,no,6.07993
9,25,yes,0,yes,yes,yes,male,no,12,no,8.26873
10,52,yes,0,yes,yes,yes,male,no,12,no,6.51471
11,52,yes,0,yes,yes,yes,male,no,12,no,6.46925
12,52,yes,0,yes,yes,yes,male,no,12,no,6.79794
13,50,yes,0,yes,yes,yes,male,no,12,no,6.92756
2,32,no,0,yes,yes,no,male,no,17,no,6.43775
3,50,no,0,yes,yes,no,male,no,17,no,6.59304
4,50,no,0,no,yes,no,male,no,17,no,6.68461
5,47,no,0,no,yes,yes,male,no,17,no,6.85646
6,50,no,0,no,yes,yes,male,no,17,no,7.09008
7,49,no,0,no,yes,yes,male,no,17,no,7.1025
8,49,no,0,no,yes,yes,male,no,17,no,7.27932
30,46,no,0,no,yes,yes,male,yes,14,no,6.65673
31,44,no,0,no,yes,yes,male,yes,14,no,6.74052
32,46,no,0,no,yes,yes,male,yes,14,no,6.90776
33,43,no,0,no,yes,yes,male,yes,14,no,6.90776
34,46,no,0,no,yes,yes,male,yes,14,no,6.90776
35,21,no,0,no,yes,yes,male,yes,14,no,6.93245
36,48,no,0,no,yes,yes,male,yes,14,no,6.90776
6,48,yes,0,yes,no,yes,male,yes,14,no,6.57925
7,52,yes,0,yes,no,yes,male,yes,14,no,6.77422
8,50,yes,0,yes,no,yes,male,yes,14,no,6.84268
9,52,yes,0,yes,no,yes,male,yes,14,no,6.95655
10,51,no,0,yes,no,yes,male,no,14,no,7.02554
11,49,no,0,yes,no,yes,male,yes,14,no,7.08423
12,49,no,0,yes,no,yes,male,yes,14,no,7.15305
25,51,yes,0,yes,yes,yes,male,yes,11,no,6.84268
26,44,no,0,yes,yes,yes,male,no,11,no,6.90575
27,51,no,0,yes,yes,yes,male,no,11,no,7.1309
28,50,no,0,yes,yes,yes,male,no,11,no,7.27031
29,52,no,0,yes,yes,yes,male,no,11,no,7.05359
30,51,yes,0,yes,yes,yes,male,no,11,no,6.9613
31,49,no,0,yes,yes,yes,male,no,11,no,8.04719
2,25,no,0,yes,yes,no,male,no,16,no,6.35437
3,46,no,0,yes,yes,no,male,no,16,no,6.51471
4,50,no,0,yes,yes,no,male,no,16,no,6.2634
5,48,no,0,yes,yes,no,male,no,16,no,6.68461
6,47,no,0,yes,yes,no,male,no,16,no,7.14362
7,47,no,0,yes,yes,no,male,no,16,no,7.19519
8,48,no,0,yes,yes,no,male,no,16,no,7.24423
40,51,yes,0,no,no,yes,male,no,10,no,5.82895
41,51,yes,1,no,no,yes,male,no,10,no,5.82895
42,50,yes,1,no,no,yes,male,no,10,no,5.82895
43,40,yes,1,no,no,yes,male,no,10,no,5.84354
44,36,yes,1,no,no,yes,male,no,10,no,5.8999
45,41,yes,0,no,no,yes,male,no,10,no,6.04025
46,51,yes,0,no,no,yes,male,no,10,no,6.21461
7,48,yes,1,no,no,yes,male,yes,14,no,6.42487
8,49,yes,0,no,no,yes,male,yes,14,no,6.48004
9,49,yes,0,no,no,yes,male,yes,14,no,6.58064
10,47,yes,1,no,no,yes,male,yes,14,no,6.68461
11,47,yes,1,no,no,yes,male,yes,14,no,6.80793
12,46,yes,1,no,no,yes,male,yes,14,no,6.92363
13,48,yes,1,no,no,yes,male,yes,14,no,6.98379
19,50,yes,1,no,yes,yes,male,no,12,no,6.46614
20,50,yes,1,no,yes,yes,male,no,12,no,6.62007
21,51,yes,1,no,yes,yes,male,no,12,no,6.62007
22,49,yes,1,no,yes,yes,male,no,12,no,6.90776
23,49,yes,1,no,yes,yes,male,no,12,no,7.04752
24,49,yes,1,no,yes,yes,male,no,12,no,7.25912
25,51,yes,1,no,yes,yes,male,no,12,no,7.15929
8,48,yes,0,no,yes,no,female,no,12,no,5.81711
9,46,yes,0,no,yes,no,female,no,12,no,5.8861
10,49,yes,0,no,yes,no,female,no,12,no,5.99894
11,49,no,0,no,yes,no,female,no,12,no,6.06611
12,49,yes,0,no,yes,no,female,no,12,no,6.14419
13,49,yes,0,no,yes,no,female,no,12,no,6.29157
14,48,yes,0,no,yes,no,female,no,12,no,6.36303
8,50,yes,0,no,yes,yes,male,yes,12,no,6.34564
9,50,yes,0,no,yes,yes,male,yes,12,no,6.47389
10,51,yes,0,no,yes,yes,male,yes,12,no,6.82437
11,50,no,0,no,yes,yes,male,yes,12,no,6.8977
12,49,no,0,no,yes,yes,male,yes,12,no,6.97073
13,50,yes,0,no,yes,yes,male,yes,12,no,7.04752
14,50,yes,0,no,yes,yes,male,yes,12,no,6.91274
3,30,yes,0,no,yes,yes,male,no,11,no,5.70378
4,50,yes,0,no,yes,no,male,no,11,no,5.99146
5,48,yes,0,no,yes,yes,male,no,11,no,6.21461
6,48,yes,0,no,no,yes,male,no,11,no,6.44572
7,40,yes,0,no,yes,yes,male,no,11,no,6.39693
8,51,yes,0,no,yes,yes,male,no,11,no,6.62007
9,50,yes,0,no,yes,yes,male,no,11,no,6.22654
5,51,no,0,yes,yes,yes,male,yes,12,no,6.10925
6,51,yes,0,yes,yes,yes,male,yes,12,no,6.21461
7,49,yes,0,yes,yes,yes,male,yes,12,no,6.25958
8,50,yes,0,yes,yes,yes,male,yes,12,no,6.30628
9,50,yes,0,yes,yes,yes,male,yes,12,no,6.40688
10,50,yes,0,yes,yes,yes,male,no,12,no,6.48311
11,51,yes,1,yes,yes,yes,male,yes,12,no,6.62007
4,49,yes,0,yes,yes,yes,male,no,12,no,6.28227
5,48,yes,0,yes,yes,yes,male,no,12,no,6.38856
6,48,yes,0,yes,yes,yes,male,no,12,no,6.4552
7,49,yes,0,yes,no,yes,male,no,12,no,6.66696
8,49,yes,0,yes,no,yes,male,no,12,no,6.83518
9,49,yes,0,yes,no,yes,male,no,12,no,6.90776
10,48,yes,0,yes,no,yes,male,no,12,no,6.97541
6,49,no,0,no,yes,yes,male,no,14,no,5.79606
7,50,no,0,no,yes,yes,male,no,14,no,5.98141
8,49,no,0,no,yes,yes,male,no,14,no,6.04025
9,49,no,0,no,yes,yes,male,no,14,no,6.1717
10,49,no,0,no,yes,yes,male,no,14,no,6.28972
11,49,no,0,no,yes,yes,male,no,14,no,6.39526
12,49,no,0,no,yes,yes,male,no,14,no,6.57786
2,50,no,0,no,yes,no,male,no,12,no,6.21461
3,50,no,0,no,yes,yes,male,no,12,no,6.2634
4,45,no,0,no,yes,yes,male,no,12,no,6.30992
5,48,no,0,no,yes,yes,male,no,12,no,6.47697
6,51,no,0,no,yes,yes,male,no,12,no,6.39693
7,51,no,0,no,yes,yes,male,no,12,no,6.68461
8,50,no,0,no,yes,yes,male,no,12,no,6.68461
10,30,yes,0,no,no,yes,male,no,12,no,5.92693
11,52,yes,0,no,no,yes,male,no,12,no,5.99146
12,52,yes,0,no,no,yes,male,no,12,no,6.10925
13,50,yes,0,no,no,yes,male,no,12,no,6.21461
14,51,yes,0,no,no,yes,male,no,12,no,6.2634
15,51,yes,0,no,no,yes,male,no,12,no,6.39693
16,50,yes,0,no,no,yes,male,no,12,no,6.55108
6,40,yes,1,no,no,yes,male,no,13,no,6.39359
7,49,yes,1,no,no,yes,male,no,13,no,6.46147
8,49,yes,1,no,no,yes,male,no,13,no,6.44889
9,49,yes,1,no,no,yes,male,no,13,no,6.63726
10,50,yes,1,no,no,yes,male,no,13,no,6.75926
11,46,yes,1,no,no,yes,male,no,13,no,6.83518
12,45,yes,1,no,no,yes,male,no,13,no,6.91968
3,51,no,0,yes,yes,no,female,no,16,no,5.79606
4,50,no,0,yes,yes,no,female,no,16,no,5.92693
5,50,no,0,yes,yes,no,female,no,16,no,5.96615
6,50,no,0,yes,yes,no,female,no,16,no,6.17379
7,47,no,0,yes,yes,no,female,no,16,no,6.47697
8,50,no,0,yes,yes,no,female,no,16,no,6.70073
9,51,no,0,yes,yes,no,female,no,16,no,6.71296
5,51,yes,1,no,yes,yes,male,yes,12,no,6.29157
6,42,yes,1,no,yes,yes,male,yes,12,no,6.38856
7,48,yes,1,no,yes,yes,male,yes,12,no,6.46147
8,47,yes,1,no,yes,yes,male,yes,12,no,6.57925
9,49,yes,1,no,yes,yes,male,yes,12,no,6.60665
10,48,yes,0,no,yes,yes,male,yes,12,no,6.71538
11,46,yes,1,no,yes,yes,male,no,12,no,6.99393
8,39,no,0,no,yes,yes,male,yes,17,no,6.77422
9,40,no,0,no,yes,yes,male,yes,17,no,6.77422
10,41,no,0,no,yes,yes,male,yes,17,no,6.89264
11,34,no,0,no,no,yes,male,yes,17,no,6.95655
12,50,no,0,no,yes,yes,male,yes,17,no,6.95655
13,40,no,0,no,yes,yes,male,yes,17,no,7.18917
14,38,no,0,no,yes,yes,male,yes,17,no,7.28619
2,47,yes,0,no,yes,no,male,no,12,no,5.70378
3,31,yes,0,no,yes,no,male,no,12,no,6.1181
4,45,yes,0,no,yes,no,male,no,12,no,6.39693
5,51,yes,0,no,yes,no,male,no,12,no,6.72743
6,49,yes,0,no,yes,no,male,no,12,no,6.78784
7,50,yes,0,no,yes,no,male,no,12,no,6.91771
8,51,yes,0,no,yes,no,male,no,12,no,6.96224
7,50,yes,1,no,no,yes,male,no,12,no,6.29342
8,50,yes,1,no,no,yes,male,no,12,no,6.51323
